episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
7770, 2365.6993629336357, 1, 32.51049666600011, 63, 2477946,                                             60268, 55.7192497253418, 461.919189453125
7771, -4302.557243347168, 2, 50.636220132000744, 97, 2478043,                                             60365, 57.50700759887695, 463.4006652832031
7772, -964.1042540371418, 5, 127.76769997899828, 248, 2478291,                                             60613, 58.086761474609375, 462.18548583984375
7773, 2295.39374768734, 1, 28.17530966400227, 53, 2478344,                                             60666, 56.47669219970703, 463.89862060546875
7774, -221.86738860607147, 5, 27.85683832599898, 57, 2478401,                                             60723, 58.14112091064453, 461.3252258300781
7775, 2345.5755401849747, 1, 23.37021188699873, 47, 2478448,                                             60770, 58.8060188293457, 463.6388854980469
7776, -270.17114412784576, 5, 38.33091444299498, 72, 2478520,                                             60842, 59.89712142944336, 462.49652099609375
7777, -2614.5270874500275, 3, 49.202678002999164, 93, 2478613,                                             60935, 55.52434539794922, 463.56158447265625
7778, -2499.0480798482895, 2, 41.83431130399549, 82, 2478695,                                             61017, 55.46419906616211, 463.0727844238281
7779, 2349.419146180153, 1, 31.828414322000754, 58, 2478753,                                             61075, 58.38799285888672, 462.05584716796875
7780, -2392.3177005052567, 3, 31.635861686998396, 58, 2478811,                                             61133, 57.33974838256836, 462.02484130859375
7781, 2387.348449230194, 1, 28.85571538500517, 55, 2478866,                                             61188, 55.53453063964844, 462.09832763671875
7782, -208.24767756462097, 5, 16.310023814003216, 30, 2478896,                                             61218, 57.09441375732422, 463.76177978515625
7783, -2297.7321330308914, 3, 33.57614816300338, 65, 2478961,                                             61283, 59.14195251464844, 463.6654968261719
7784, 2014.4828612804413, 1, 58.5589054910015, 108, 2479069,                                             61391, 59.196441650390625, 462.2005310058594
7785, -4511.4476754665375, 5, 239.3836571110005, 460, 2479529,                                             61851, 58.21544647216797, 464.0470886230469
7786, -3221.0414378643036, 2, 61.732825459002925, 121, 2479650,                                             61972, 56.3098030090332, 464.3782653808594
7787, -204.94121319055557, 5, 27.69405883100262, 51, 2479701,                                             62023, 56.8719596862793, 465.986083984375
7788, -167.45484673976898, 5, 23.688980111997807, 42, 2479743,                                             62065, 59.2554931640625, 465.6031799316406
7789, -2348.0773482322693, 3, 24.184258490000502, 45, 2479788,                                             62110, 59.154903411865234, 465.7086486816406
7790, 2383.2594566345215, 1, 18.302448244001425, 31, 2479819,                                             62141, 60.37554168701172, 465.093017578125
7791, -3735.6292781829834, 3, 109.92781012100022, 211, 2480030,                                             62352, 56.59520721435547, 465.1476745605469
7792, -695.6489505171776, 5, 82.04836274399713, 161, 2480191,                                             62513, 57.52280807495117, 465.0921936035156
7793, 1931.058747768402, 1, 69.72078015100124, 135, 2480326,                                             62648, 58.89482498168945, 465.7278747558594
7794, -566.069487452507, 5, 17.436177896001027, 31, 2480357,                                             62679, 57.03800582885742, 466.2651672363281
7795, -4116.64748942852, 2, 79.4109071089988, 147, 2480504,                                             62826, 59.368003845214844, 465.22174072265625
7796, 2183.0246688127518, 1, 48.926531021999836, 64, 2480568,                                             62890, 57.900821685791016, 465.0773010253906
7797, -2635.0161879062653, 2, 32.206911467998, 42, 2480610,                                             62932, 58.64158248901367, 465.7177734375
7798, -160.77383264899254, 5, 29.87680394799827, 44, 2480654,                                             62976, 58.92735290527344, 466.6490173339844
7799, -657.6621952056885, 5, 96.76821338499576, 145, 2480799,                                             63121, 58.60453414916992, 465.37579345703125
7800, -2420.148094892502, 3, 39.38243467400025, 67, 2480866,                                             63188, 56.94127655029297, 465.8376770019531
7801, -987.5071179270744, 5, 129.2832255470057, 201, 2481067,                                             63389, 57.828086853027344, 466.4847717285156
